url,product_desc
https://reviews.femaledaily.com/products/fragrance/edp/kenzo/flower,"Kenzo Flower merupakan parfum yang diluncurkan tahun 2000 dengan wangi yang terinspirasi oleh alam dalam kota, perasaan, dan kecepeatan tinggi kehidupan dalam kota yang kontemporer. Produk ini memiliki wangi bunga mawar dan bunga-bunga lainnya serta campuran vanilla dan white musk.How to UseSetelah mandi, semprotkan pada daerah leher dan lengan. Bisa dibawa bepergian dan dipakai kapan saja.Suitable for-Ingredients-"
https://reviews.femaledaily.com/products/fragrance/edp/zara/zara-gardenia-edp-1,"Eau de parfum dengan nuansa bunga putih yang lembut dan memikat. Gardenia memperkaya aroma orange blossom dan kopi dalam balutan suasana buah persik dan raspberry yang ceria, menciptakan wangi sensual dan memukau"
https://reviews.femaledaily.com/products/fragrance/edp/lancome/la-vie-est-belle-2,"La Vie Est Belle is a new Lancome fragrance.The concept of this fragrance is centered on the idea of natural and simple beauty, freedom from conventions and the choice of once own vision of happiness. The fragrance is a kind of outlook on life, inspired by joy and pleasure in small things.The composition’s opening provides fruity flavors of black currant and pear, while the base is warm, gourmand and powdery due to almond-like accords of tonka bean, praline, patchouli and vanilla."
https://reviews.femaledaily.com/products/fragrance/edp/bvlgari/rose-essentielle,"Bvlgari Rose Essentielle merupakan parfum dengan aroma bunga mawar murni. Harum mawarnya menimbulkan kesan mewah dan glamor, namum tetap feminim.How To Use:Semprotkan pada bagian tubuh atau pakaianSuitable For:Semua jenis kulitIngredients:Alcohol Denat (SD Alcohol 39-C), Aqua, Parfum, Benzyl Salicylate, Hydroxycitronellal, Butylphenyl, Methylpropional, Cinnamyl Alcohol, Citronellol, Butylmethoxydibenzoylmethane,Ethylhexyl Methoxycinnamate, Geraniol, Ethylhexyl Salicylate, Farnesol, Linalool, Hexyl Cinnamal, Benzyl Benzoate, Benzyl Alcohol, Eugenol, Citral, Cinnamal, Isoeugenol."
https://reviews.femaledaily.com/products/fragrance/edp/chanel/coco-mademoiselle,"Chanel Coco Mademoiselle Eau de Parfum Spray adalah parfum yang elegan, seksi, dan mewah dengan kesegaran oriental yang mengingatkan kepada Coco Chanel. Cocok digunakan pada pagi dan malam hari.How To Use:Semprotkan parfum pada pergelangan tangan, leher, dan bagian tubuh lainnya yang diinginkan setiap kali dibutuhkanSuitable For:Semua jenis kulitIngredients:-"
https://reviews.femaledaily.com/products/fragrance/edp/vitalis/eau-de-royale-couture,"Vitalis Eau de Royale merupakan parfum dalam kemasan botol kaca mewah, terinspirasi dari kehidupan mewah para bangsawan royal. Dibuat dari bahan-bahan terbaik, diracik oleh ahli parfum internasional, memberikan pilihan wangi yang royal luxurius, feminin dan tahan lama untuk tampil menawan dan anggun.How to use:-Suitable for:-Ingredients:Amazon Berries, Rose & Gardenia Bouquet, Marshmallow, Cedarwood"
https://reviews.femaledaily.com/products/fragrance/edp/pinkberry/pinkberry-edp-dream-parfume-2,"Parfum dengan aroma yang menyegarkan dan sedikit sentuhan manis, gambaran sebuah kecantikan alami yang terasa tidak nyata bagai �mimpi� yang membawa kita ke daerah yang sunyi dan tenang. Aroma Bunga acacia yang menenangkan menyatu dengan hangatnya aroma woody, mempercantik aroma manis dari plum dan bamboo yang segar."
https://reviews.femaledaily.com/products/fragrance/edp/olmorva/major-icon-edp,"OLMORVA Major Icon adalah parfum dengan aroma mewah dari Mawar Damascena yang indah dan kesegaran Grapefruit yang menyatu dengan sempurna dengan aroma lembut Musk dan Patchouli yang bersahaja. How to use:Semprotkan Olmorva pada titik-titik nadi: pergelangan tangan, leher, dada, atau belakang telinga dengan jarak 15-20 cm. Suitable for:Unisex.Fragrance Notes:Top : Grapefruit, May Rose, Pink Pepper, Damascena RoseMiddle : Labdanum, AmberwoodBase : Patchouli, Musk  "
https://reviews.femaledaily.com/products/fragrance/edp/saff-co/extrait-de-parfum-5,"Saff & Co. Extrait de Parfum Loui, refresh your day with our crowd's favourite perfume, whenever you need a quick touch up for a soft and clean impression. Nothing feels as fresh as tropical fruity paradise with a hint of floral fragrance: all in one magical bottle of LOUI."
https://reviews.femaledaily.com/products/fragrance/edp/chanel/no-5,"Chanel N* 5 Eau de Parfum Spray adalah pewangi yang mengandung Floral-aldehydic, sebuket bunga dengan aroma manis.How To Use:Semprotkan parfum pada pergelangan tangan dan leher, atau bagian tubuh lainnya yang diinginkan. Gunakan setiap kali dibutuhkan.Suitable For:Semua jenis kulitIngredients:-"
https://reviews.femaledaily.com/products/fragrance/edp/hmns-perfume/ambar-janma,"Top notes : sandalwood, amber, suede, dan gayo patchoulliMiddle notes : aroma bulgarian rose, neroli, pink pepper, dan black tea"
https://reviews.femaledaily.com/products/fragrance/edp/olmorva/sparkling-escape-edp,"OLMORVA Sparkling Escape adalah perpaduan segar dan hidup dari jeruk dan pir dengan sentuhan aroma hijau di tengahnya. Aroma ini berakhir dengan kehangatan cendana dan musk. Ini adalah aroma yang sempurna untuk hari yang menyegarkan di luar ruangan.How to use:Semprotkan Olmorva pada titik-titik nadi: pergelangan tangan, leher, dada, atau belakang telinga dengan jarak 15-20 cm. Suitable for:Unisex.Fragrance Notes:Top : Bergamot, Mandarin, PearMiddle : White Amber, AmberwoodBase : Violet Leaves, Sandalwood cream, Musk "
https://reviews.femaledaily.com/products/fragrance/edp/yves-saint-laurent/libre-eau-de-parfum,"The new fragrance of freedom by Yves Saint Laurent, a statement fragrance for those who live by their own rules. It combines lavender essence from France with the sensuality of Moroccan orange blossom, for a unique floral fusion complemented by a daring note of musk accord.Key Notes: Lavender Essence, Orange Blossom, Musk AccordHow To Use : Spray on the body or clothing. Avoid contact with eyes or irritated skin. If occurs, wash with water to clean­­­­­­. Keep away from fire or flame source."
https://reviews.femaledaily.com/products/fragrance/edp/olmorva/duchess-charm-edp,"Duchess Charm membisikkan kisah elegansi yang sederhana dengan setiap nada yang lembut. Parfum ini dibuka dengan perpaduan harmonis antara lavender yang tenang dan zest jeruk yang menyegarkan, sebelum berkembang menjadi aroma bunga segar dan cendana yang aromatik namun lembut. How to use:Semprotkan Olmorva pada titik-titik nadi: pergelangan tangan, leher, dada, atau belakang telinga dengan jarak 15-20 cm. Suitable for:Unisex.Fragrance Notes:Top : Lavender, Pepper, Orange ZestMiddle : Fresh Flower, Powdery, SandalwoodBase : Amberwood, Lorenox   "
https://reviews.femaledaily.com/products/fragrance/edp/olmorva/weekend-daydream-edp,"OLMORVA Weekend Daydream adalah parfum berbasis musk yang mencerminkan kenyamanan. Aroma yang tidak mengganggu ini mekar dengan bunga transparan, menetap dalam romantisme orris dan melati, dan berakhir dengan pelukan hangat dari ambergris dan musk. How to use:Semprotkan Olmorva pada titik-titik nadi: pergelangan tangan, leher, dada, atau belakang telinga dengan jarak 15-20 cm. Suitable for:Unisex.Fragrance Notes:Top : Transparent FlowerMiddle : Orris, Rose, JasmineBase : Orcanox (Ambergris), Lorenox, Musk "
https://reviews.femaledaily.com/products/fragrance/edp/mine/ethereal-eau-de-parfum-2,"Mine. Perfumery Ethereal mempunyai aroma clean seperti wangi bayi, campuran dari almond, bergamot, vanilla. Wangi yang lembut dan sangat innocent dan memorable. Cocok untuk kamu yang penasaran dengan wangi vanilla yang tidak terlalu manis (almost powdery).How to use:Semprotkan pada titik nadi, tepuk pergelangan tangan dengan lembut (jangan digosok!) Untuk meningkatkan kesegaran secara instan, letakkan dengan lembut ke leher dan di bawah telinga.Suitable for:UnisexIngredients:Top: Vanillin, Almond, HedioneMiddle: Bergamot, Baby's Breath, Pink PepperBottom: Sandalwood, Cashmeran and Orange"
https://reviews.femaledaily.com/products/fragrance/edp/oriflame/giordani-gold-essenza-2,"Giordani Gold Essenza Parfum menghadirkan kemewahan dan seni keindahan, mulai glass bottle yang begitu anggun dan detail helai emasnya hingga keharuman difusif berkonsentrasi tinggi. Wewangian floral woody premium yang menginspirasi gaya hidup penuh keindahan.How to use:Semprotkan di pergelangan tangan, belakang telinga, siku bagian dalam, belakang lutut, serta pergelangan tangan untuk wangi yang tahan lama.Suitable for:-Ingredients:ALCOHOL DENAT., PARFUM, AQUA, LIMONENE, LINALOOL, HYDROXYCITRONELLAL, GERANIOL, CITRONELLOL, HEXYL CINNAMAL, BUTYL METHOXYDIBENZOYLMETHANE, CITRAL, ISOEUGENOL, FARNESOL, PHENOXYETHANOL, CI 19140, CI 16035"
https://reviews.femaledaily.com/products/fragrance/edp/sarah-jessica-parker/lovely-eau-de-parfum,"Inspired by her love of layering unexpected fragrances, Sarah Jessica Parker blends a scent of pure innocence with the exotic nature of a precious oil and the sophistication of a fine perfume. Lavender, orchid and amber mingle with apple martini, paper whites and musk. The result, Sarah Jessica Parker's casual glamour fashioned into a fragrance."
https://reviews.femaledaily.com/products/fragrance/edp/gucci/bloom-bloom,"Capturing the spirit of the contemporary, diverse, and authentic women of Gucci, envisioned as a thriving garden of flowers, Bloom Eau de Parfum For Her is created to unfold like its name. Notes of natural tuberose and jasmine create an unexpectedly rich white floral scent on the skin. Rangoon creeper—a plant discovered in south India that changes color from white to pink and finally to red when it blooms—infuses a powdery floral edge to the fragrance.Key Notes:Rangoon Creeper, Jasmine Bud, Tuberose"
https://reviews.femaledaily.com/products/fragrance/edp/giorgio-armani/si-eau-de-parfum,"Experience Sì, the new fragrance by Giorgio Armani. This luminous fragrance has been created for the modern woman who’s strong yet feminine, sophisticated yet charismatic. She embodies the very essence of chic Italian elegance and style.She says YES to life!Sì to StrengthSì to DreamsSì to FreedomSì to LoveSì to MyselfSì Eau de Parfum is a modern chypre, reinvented with deep blackcurrant nectar, airy florals and musky blond wood. The scent is at first delicate, then lingers with mystery and later makes you remember her."
https://reviews.femaledaily.com/products/fragrance/edp/vitalis/eau-de-royale-her-majesty,"Vitalis Eau de Royale Her Majesty merupakan parfum yang terinspirasi dari megahnya kehidupan kerajaan yang mewah dan glamour. Diciptakan oleh ahli parfum internasional dan dikreasikan menggunakan bahan terbaik dunia. Vitalis Eau de Royale Her Majesty ini merupakan kombinasi aroma dengan top note dari kesegaran mandarin orange dan lychee serta kelembutan raspberry. Dengan middle notes wangi rose mewah dan pink peony yang ceria serta black orchid yang terinspirasi dari para ratu. Menghadirkan inovasi terbaru dengan parfum yang lebih tahan lama hingga 10 jam.How to use:-Suitable for:-Ingredients:Black Orchid, Pink Peony, Lychee, Raspberry, Sweet Praline, White Musks"
https://reviews.femaledaily.com/products/fragrance/edp/fordive/feeling-good,"It’s Sexy, Fun & Calming. Blended with the best quality of Peony, Praline, Raspberry & Ambery. It’s the best choice for giving impression to someone special. It gives you a warm positive feeling, even when the skies are grey."
https://reviews.femaledaily.com/products/fragrance/edp/victoria-s-secret/noir-tease-52,"Wewangian floral fruity modern yang �tasty, juicy, sweet, warm & seductive� cocok untuk semua kesempatan. Didesain menciptakan kesan playful dan coquette�petally gardenia yang dibungkus kehangatan black vanilla�"
https://reviews.femaledaily.com/products/fragrance/edp/olmorva/feels-like-romance-edp,"OLMORVA Feels like Romance menangkap dan membotolkan esensi pelukan manis cinta dan malam kencan yang sempurna—di mana kelapa yang creamy bertemu dengan keanggunan melati yang lembut, dilengkapi dengan kenyamanan manis dari vanila. Ini adalah aroma yang membisikkan kisah lembut cinta. How to use:Semprotkan Olmorva pada titik-titik nadi: pergelangan tangan, leher, dada, atau belakang telinga dengan jarak 15-20 cm. Suitable for:Unisex.Fragrance Notes:Top : Coconut, Honeysuckle, LemonMiddle : Tuberose, Jasmine, Gardenia, Ambrette, MuskBase : Vanilla, Sandalwood, Musk, Patchouli  "
https://reviews.femaledaily.com/products/fragrance/edp/evangeline/evangeline,Evangeline Eau De Perfume Batik Series memberikan nuansa yang menonjolkan cantiknya Kreasi Budaya Indonesia. Aroma Parfum dari seri batik menyimbolkan cita rasa Indonesia.How to use:Semprotkan pada tubuh dengan jarak 5 - 10 cmSuitable for:-Ingredients:-
https://reviews.femaledaily.com/products/fragrance/edp/saff-co/extract-de-parfum-1,"Saff & Co. Extrait de Parfum Omnia, indulge in OMNIA's youthful floral notes to keep you energetic and smelling fresh all day long. Designed to enchant the crowd, OMNIA is your ideal scent to leave a subtle yet flowery impression on a day-to-day basis."
https://reviews.femaledaily.com/products/fragrance/edp/alchemist-fragrance/pink-laundry-eau-de-parfum,"Alchemist Fragrance Eau de Parfum Pink Laundry merupakan parfum dengan aroma lembut, anggun, dan berkarakter. Alchemist Fragrance Eau de Parfum Pink Laundry memiliki sentuhan akhir cendana dan patchouli.How To Use:Semprotkan pada tubuh atau baju secukupnya.Suitable For:- Ingredients :Top : fresh watery accord, rose, pink pepperHeart : violet, orange blossom, peonyBase : musky notes, marine notes, sandalwood"
https://reviews.femaledaily.com/products/fragrance/edp/oriflame/love-potion-1,"Oriflame Love Potion Eau de Parfum merupakan parfum dengan aroma menggoda dan membangkitkan kesenangan tubuh sehingga baik untuk mengatur mood pada malam yang menyenangkan.How To Use :Semprotkan parfum pada bagian-bagian tubuh yang menonjolkan urat nadi untuk keharuman yang tahan lama.Suitable for :-Ingredients :ALCOHOL DENAT., AQUA, PARFUM, BUTYLPHENYL METHYLPROPIONAL, BENZYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, HYDROXYCITRONELLAL, LINALOOL, LIMONENE, COUMARIN, ZINGIBER OFFICINALE ROOT OIL, GERANIOL, GLYCERIN, PROPYLENE GLYCOL, THEOBROMA CACAO SEED EXTRACT, ZINGIBER OFFICINALE ROOT EXTRACT, SORBITOL, POTASSIUM SORBATE, SODIUM BENZOATE, PHENOXYETHANOL, METHYLPARABEN, BUTYLPARABEN, ETHYLPARABEN, PROPYLPARABEN."
https://reviews.femaledaily.com/products/fragrance/edp/evangeline/eau-de-parfum-natural-spray,Evangeline Eau De Perfume Batik Series memberikan nuansa yang menonjolkan cantiknya Kreasi Budaya Indonesia. Aroma Parfum dari seri batik menyimbolkan cita rasa Indonesia.How to use:Semprotkan pada tubuh dengan jarak 5 - 10 cmSuitable for:-Ingredients:-
https://reviews.femaledaily.com/products/fragrance/edp/mykonos/aphrodite-edp,"Mykonos Aphrodite EDP merupakan parfum dengan aroma hangat dari woody & aromatic Myrrh yang menghipnotis pada semprotan pertama, bertransisi menjadi sweet & smoky burnt cinnamon, dengan hembusan white floral yang elegan, menari di atas panggung tembakau yang seksi namun halus.How to use:Semprotkan di area dekat nadi. Sebaiknya tidak menggosok parfum setelah disemprot. Hindari air dan matahari untuk ketahanan yang lebih lamaSuitable for:-Ingredients:Top: Jasmine, Burnt Cinnamon, MyrrhMiddle: Cedarwood, tonka bean, sandalwood Bottom: White musk, tobacco, Vanilla, Mineral amber"
https://reviews.femaledaily.com/products/fragrance/edp/evangeline/evangeline-red-sakura,"Evangeline Eau De Perfume Sakura Series merupakan parfum jenis EDP dengan varian yang terinspirasi dari bunga Sakura. Varian Red Sakura perpaduan aroma Fruity, Caramel, dan Vanilla Musk.How to use:Semprotkan pada tubuh dengan jarak 5 - 10 cmSuitable for:-Ingredients:-"
https://reviews.femaledaily.com/products/fragrance/edp/jacquelle/elegant-eau-de-parfum-spy-x-family-collection,"Jacquelle Elegant Eau De Parfum memiliki aroma berkarakter, yang dapat mencerminkan keindahan dan keanggunan hati pemakainya. Harmonisasi dari tiga, yang menciptakan aroma nyaman dan elegan. Paduan antara esensi segar dari buah jeruk, wangi musim semi, dan aksen musk yang hangat. Komposisi parfum ini akan mengingatkanmu dengan rumah."
https://reviews.femaledaily.com/products/fragrance/edp/marc-jacobs/daisy-eau-so-fresh-1,"Marc Jacobs Daisy Floral adalah Eau De Toilette yang merupakan pengembangan dari parfum klasik parfum Daisy. Aroma buah dari parfum ini lebih terasa, lebih bubbly dan lebih menyenangkan.How to use :Semprotkan pada tubuh atau pakaianSuitable for :-Ingredients :Top Layer: Natural Raspberry, Grapefruit, PearMid Base: Violets, Wild Rose, Apple BlossomDry Base: Musks, Cedarwood, Plum"
https://reviews.femaledaily.com/products/fragrance/edp/pucelle/eau-de-luxe-parfum-the-stunner,"PUCELLE Eau De Luxe Parfum The Stunner merupakan parfum dari paduan buah pir dan apel serta bunga melati dan orange flower yang elegan dibalut dengan kombinasi cantik dari amber, karamel dan musk yang memberikan kesan wanita karismatik dan memukau setiap detiknya.How to use:Semprotkan pada area tubuh maupun pakaianSuitable for:UnisexFragrance Notes:Top: Pear, Apple Middle: Jasmine, Orange Flower Bottom: Caramel, Amber, MuskIngredients:Pear, Apple, Jasmine, Orange Flower,Caramel, Amber, Musk"
https://reviews.femaledaily.com/products/fragrance/edp/the-body-shop/white-musk-libertine-43,"The Body Shop White Musk Libertine Body Butter adalah pelember dengan tekstur lembut dengan aroma sensual dari White Musk Libertine. Dapat menghidrasi kulit hingga 24 jam serta membuat kulit terasa halus dan lembut. Diperkaya dengan kandungan Community Fair Trade Cocoa Butter.How To Use:Oleskan pada seluruh tubuh, lebih baik digunakan setelah mandi.Suitable For:Kulit normalIngredients:Aqua/Water (Solvent/Diluent), Glycerin (Humectant), Butyrospermum Parkii/Butyrospermum Parkii (Shea Butter) (Skin-Conditioning Agent/Emollient), Olea Europaea Fruit Oil/Olea Europaea (Olive) Fruit Oil (Emollient), Orbignya Oleifera Seed Oil (Emollient), Coco-Caprylate (Skin Conditioning Agent), Cetearyl Alcohol (Emulsifier), Sesamum Indicum Seed Oil/Sesamum Indicum (Sesame) Seed Oil (Skin-Conditioning Agent), Glyceryl Stearate (Emulsifier), Theobroma Cacao Seed Butter/Theobroma Cacao (Cocoa) Seed Butter (Emollient), PEG-100 Stearate (Surfactant), Helianthus Annuus Seed Oil/Helianthus Annuus (Sunflower) Seed Oil (Emollient), Parfum/Fragrance (Fragrance), Cera Alba/Beeswax (Emulsifier/Emollient), Caprylyl Glycol (Skin Conditioning Agent), Dimethicone (Skin Conditioning Agent), Phenoxyethanol (Preservative), Maltodextrin (Skin Conditioning Agent), Xanthan Gum (Viscosity Modifier), Linalool (Fragrance Ingredient), Tocopherol (Antioxidant), Disodium EDTA (Chelating Agent), Limonene (Fragrance Ingredient), Sodium Hydroxide (pH Adjuster), Coumarin (Fragrance Ingredient), Geraniol (Fragrance Ingredient), Hibiscus Abelmoschus Seed Extract (Fragrance Ingredient), Citronellol (Fragrance Ingredient), Eugenol (Fragrance Ingredient), Citric Acid (pH Adjuster)."
https://reviews.femaledaily.com/products/fragrance/edp/mykonos/enchanted-extrait-de-parfum,"Top Notes: Mandarin OrangeMiddle Notes: Peony, Rose, Violet, PeachBase Notes: Iris, Musk"
https://reviews.femaledaily.com/products/fragrance/edp/salvatore-ferragamo/signorina,"Signorina is a lovely and chic Italian name that literally means young woman. Stylish, truly Italian, fresh and full of life. Salvatore Ferragamo Signorina is inspired by the strong bond between Ferragamo and trendy feminine young ladies with timeless modernity, creativity, and a hint of audacity. A sophisticated and fresh scent for day or night."
https://reviews.femaledaily.com/products/fragrance/edp/miniso/miniso-perfume,"Miniso Green Tea Perfume, parfum beraroma green tea dari brand MINISO yang sudah dikenal dengan kualitas produknya. Parfum ini memiliki aroma segar khas teh hijau yang lembut dan tidak menyengat, cocok untuk kamu yang suka keharuman alami dan menenangkan."
https://reviews.femaledaily.com/products/fragrance/edp/saff-co/extrait-de-parfum-2,"We've received a lot of requests to create more vanilla-scented perfumes, and CHNO is exactly the vanilla dose you'll ever need. This statement fragrance is made to intoxicate you with its mysterious elegance, the kind of sweet yet addictive scent you could never resist."
https://reviews.femaledaily.com/products/fragrance/edp/alchemist-fragrance/got-my-mojo-back-eau-de-parfum,"Alchemist Fragrance Eau de Parfum Got My Mojo Back merupakan parfum dengan aroma manis, bunga putih, dan kayu-kayuan. Aroma coklat, blackcurrant dan almond sangat mendominasi. How to use :Semprotkan pada tubuh atau baju secukupnya. Suitable For:- Ingredients :Top : chocolate, blackcurrant, almondHeart : cedarwood, tuberose, sambac, jasmineBase : praline HS, sandalwood, amber"
https://reviews.femaledaily.com/products/fragrance/edp/zara/zara-orchid-1,"Sebuah wewangian yang menawan yang memadukan aroma bunga segar mawar dan bakung lembah dengan aroma buah dari persik dan apel. Aroma dasar musk, kayu, dan amber menciptakan jejak sensualitas unik dan memikat."
https://reviews.femaledaily.com/products/fragrance/edp/evangeline/evangeline-black-vanilla-2,"Black Vanilla - Untuk kamu yang ingin tampil beda , Evangeline Black Vanilla ada nih buat kamu, dengan aroma nya yang mild-and-sweet, pastinya membuat kamu semakin manis lagi! #EverydayEvangeline"
https://reviews.femaledaily.com/products/fragrance/edp/dior/jadore-eau-de-perfume,"Christian Dior J�adore adalah parfum dengan nuansa feminim dan kemewahan. Aromanya merupakan wangi buket bunga Comoro Islands ylang-ylang, mawar Damascus, dan melati sambac"
https://reviews.femaledaily.com/products/fragrance/edp/saff-co/ostara-3,"OSTARA, the Celtic Goddess of Spring, represents the coming of spring and new beginnings. Renderring her divine beauty into this spell-binding elixir of raspberry and passionfruit, OSTARA takes you on a breath-taking journey opened by a vibrant fruity profile with the sharp sweetness of cassis, and concludes with the most irresistible drydown laced with seductive amber and intoxicating patchouli"
https://reviews.femaledaily.com/products/fragrance/edp/zwitsal/eau-de-zwitsal-10,"Eau de Zwitsal adalah eau de toilette ringan yang menghadirkan wangi bersih, lembut, dan powdery khas aroma bayi Zwitsal. Cocok digunakan setiap hari�untuk semua usia."
https://reviews.femaledaily.com/products/fragrance/edp/maison-francis-kurkdjian/baccarat-rouge-540,"Luminous and sophisticated, Baccarat Rouge 540 lays on the skin like an amber, floral and woody breeze. A poetic alchemy. A graphic and highly condensed signature."
https://reviews.femaledaily.com/products/fragrance/edp/saff-co/troupe-1,"Saff & Co. Extract de Parfum Troupe, radiate your confidence with TROUPE, our best-selling fragrance that exudes elegance with its ethereal floral and fruity blend. With musky patchouli as the base note, TROUPE is serene and sweet, yet classy enough to steal the attention of the people around you."
